identificador,captador,fecha_lectura,tipo_polinico,granos_de_polen_x_metro_cubico
5180,ROZA,2025-01-16T00:00:00,Quenopodiáceas/Amarantáceas,
5181,ROZA,2025-01-16T00:00:00,Quercus,
5182,ROZA,2025-01-16T00:00:00,Rumex (Acederas),
5183,ROZA,2025-01-16T00:00:00,Sauces,
5184,ROZA,2025-01-16T00:00:00,Urticaceae (Ortigas),
5185,ROZA,2025-01-17T00:00:00,Abedul,
5186,ROZA,2025-01-17T00:00:00,Aligustre,
5187,ROZA,2025-01-17T00:00:00,Aliso,
5188,ROZA,2025-01-17T00:00:00,Arce,
5189,ROZA,2025-01-17T00:00:00,Artemisia,
5190,ROZA,2025-01-17T00:00:00,Castaño,
5191,ROZA,2025-01-17T00:00:00,Compuestas,
5192,ROZA,2025-01-17T00:00:00,Corylus,
5193,ROZA,2025-01-17T00:00:00,Cupresáceas/Taxáceas,
5194,ROZA,2025-01-17T00:00:00,Ericaceae,
5195,ROZA,2025-01-17T00:00:00,Eucalipto,
5196,ROZA,2025-01-17T00:00:00,Fresno,
5197,ROZA,2025-01-17T00:00:00,Gramíneas,
5198,ROZA,2025-01-17T00:00:00,Moreras,
5199,ROZA,2025-01-17T00:00:00,Olivo,
5200,ROZA,2025-01-17T00:00:00,Olmos,
5201,ROZA,2025-01-17T00:00:00,Otros,
5202,ROZA,2025-01-17T00:00:00,Pinos,
5203,ROZA,2025-01-17T00:00:00,Plantago,
5204,ROZA,2025-01-17T00:00:00,Plátano de paseo,
5205,ROZA,2025-01-17T00:00:00,PNI (Polen no identificado),
5206,ROZA,2025-01-17T00:00:00,Populus,
5207,ROZA,2025-01-17T00:00:00,Quenopodiáceas/Amarantáceas,
5208,ROZA,2025-01-17T00:00:00,Quercus,
5209,ROZA,2025-01-17T00:00:00,Rumex (Acederas),
5210,ROZA,2025-01-17T00:00:00,Sauces,
5211,ROZA,2025-01-17T00:00:00,Urticaceae (Ortigas),
5212,ROZA,2025-01-18T00:00:00,Abedul,
5213,ROZA,2025-01-18T00:00:00,Aligustre,
5214,ROZA,2025-01-18T00:00:00,Aliso,
5215,ROZA,2025-01-18T00:00:00,Arce,
5216,ROZA,2025-01-18T00:00:00,Artemisia,
5217,ROZA,2025-01-18T00:00:00,Castaño,
5218,ROZA,2025-01-18T00:00:00,Compuestas,
5219,ROZA,2025-01-18T00:00:00,Corylus,
5220,ROZA,2025-01-18T00:00:00,Cupresáceas/Taxáceas,
5221,ROZA,2025-01-18T00:00:00,Ericaceae,
5222,ROZA,2025-01-18T00:00:00,Eucalipto,
5223,ROZA,2025-01-18T00:00:00,Fresno,
5224,ROZA,2025-01-18T00:00:00,Gramíneas,
5225,ROZA,2025-01-18T00:00:00,Moreras,
5226,ROZA,2025-01-18T00:00:00,Olivo,
5227,ROZA,2025-01-18T00:00:00,Olmos,
5228,ROZA,2025-01-18T00:00:00,Otros,
5229,ROZA,2025-01-18T00:00:00,Pinos,
5230,ROZA,2025-01-18T00:00:00,Plantago,
5231,ROZA,2025-01-18T00:00:00,Plátano de paseo,
5232,ROZA,2025-01-18T00:00:00,PNI (Polen no identificado),
5233,ROZA,2025-01-18T00:00:00,Populus,
5234,ROZA,2025-01-18T00:00:00,Quenopodiáceas/Amarantáceas,
5235,ROZA,2025-01-18T00:00:00,Quercus,
5236,ROZA,2025-01-18T00:00:00,Rumex (Acederas),
5237,ROZA,2025-01-18T00:00:00,Sauces,
5238,ROZA,2025-01-18T00:00:00,Urticaceae (Ortigas),
5239,ROZA,2025-01-19T00:00:00,Abedul,
5240,ROZA,2025-01-19T00:00:00,Aligustre,
5241,ROZA,2025-01-19T00:00:00,Aliso,
5242,ROZA,2025-01-19T00:00:00,Arce,
5243,ROZA,2025-01-19T00:00:00,Artemisia,
5244,ROZA,2025-01-19T00:00:00,Castaño,
5245,ROZA,2025-01-19T00:00:00,Compuestas,
5246,ROZA,2025-01-19T00:00:00,Corylus,
5247,ROZA,2025-01-19T00:00:00,Cupresáceas/Taxáceas,
5248,ROZA,2025-01-19T00:00:00,Ericaceae,
5249,ROZA,2025-01-19T00:00:00,Eucalipto,
5250,ROZA,2025-01-19T00:00:00,Fresno,
5251,ROZA,2025-01-19T00:00:00,Gramíneas,
5252,ROZA,2025-01-19T00:00:00,Moreras,
5253,ROZA,2025-01-19T00:00:00,Olivo,
5254,ROZA,2025-01-19T00:00:00,Olmos,
5255,ROZA,2025-01-19T00:00:00,Otros,
5256,ROZA,2025-01-19T00:00:00,Pinos,
5257,ROZA,2025-01-19T00:00:00,Plantago,
5258,ROZA,2025-01-19T00:00:00,Plátano de paseo,
5259,ROZA,2025-01-19T00:00:00,PNI (Polen no identificado),
5260,ROZA,2025-01-19T00:00:00,Populus,
5261,ROZA,2025-01-19T00:00:00,Quenopodiáceas/Amarantáceas,
5262,ROZA,2025-01-19T00:00:00,Quercus,
5263,ROZA,2025-01-19T00:00:00,Rumex (Acederas),
5264,ROZA,2025-01-19T00:00:00,Sauces,
5265,ROZA,2025-01-19T00:00:00,Urticaceae (Ortigas),
5266,VILL,2024-12-31T00:00:00,Abedul,
5267,VILL,2024-12-31T00:00:00,Aligustre,
5268,VILL,2024-12-31T00:00:00,Aliso,
5269,VILL,2024-12-31T00:00:00,Arce,
5270,VILL,2024-12-31T00:00:00,Artemisia,
5271,VILL,2024-12-31T00:00:00,Castaño,
5272,VILL,2024-12-31T00:00:00,Compuestas,
5273,VILL,2024-12-31T00:00:00,Corylus,
5274,VILL,2024-12-31T00:00:00,Cupresáceas/Taxáceas,
5275,VILL,2024-12-31T00:00:00,Ericaceae,
5276,VILL,2024-12-31T00:00:00,Eucalipto,
5277,VILL,2024-12-31T00:00:00,Fresno,
5278,VILL,2024-12-31T00:00:00,Gramíneas,
5279,VILL,2024-12-31T00:00:00,Moreras,
5280,VILL,2024-12-31T00:00:00,Olivo,
5281,VILL,2024-12-31T00:00:00,Olmos,
5282,VILL,2024-12-31T00:00:00,Otros,
5283,VILL,2024-12-31T00:00:00,Pinos,
5284,VILL,2024-12-31T00:00:00,Plantago,
5285,VILL,2024-12-31T00:00:00,Plátano de paseo,
5286,VILL,2024-12-31T00:00:00,PNI (Polen no identificado),
5287,VILL,2024-12-31T00:00:00,Populus,
5288,VILL,2024-12-31T00:00:00,Quenopodiáceas/Amarantáceas,
5289,VILL,2024-12-31T00:00:00,Quercus,
5290,VILL,2024-12-31T00:00:00,Rumex (Acederas),
5291,VILL,2024-12-31T00:00:00,Sauces,
5292,VILL,2024-12-31T00:00:00,Urticaceae (Ortigas),
5293,VILL,2025-01-01T00:00:00,Abedul,0
5294,VILL,2025-01-01T00:00:00,Aligustre,0
5295,VILL,2025-01-01T00:00:00,Aliso,0
5296,VILL,2025-01-01T00:00:00,Arce,0
5297,VILL,2025-01-01T00:00:00,Artemisia,0
5298,VILL,2025-01-01T00:00:00,Castaño,0
5299,VILL,2025-01-01T00:00:00,Compuestas,0
5300,VILL,2025-01-01T00:00:00,Corylus,0
5301,VILL,2025-01-01T00:00:00,Cupresáceas/Taxáceas,736
5302,VILL,2025-01-01T00:00:00,Ericaceae,0
5303,VILL,2025-01-01T00:00:00,Eucalipto,0
5304,VILL,2025-01-01T00:00:00,Fresno,14
5305,VILL,2025-01-01T00:00:00,Gramíneas,2
5306,VILL,2025-01-01T00:00:00,Moreras,0
5307,VILL,2025-01-01T00:00:00,Olivo,0
5308,VILL,2025-01-01T00:00:00,Olmos,0
5309,VILL,2025-01-01T00:00:00,Otros,0
5310,VILL,2025-01-01T00:00:00,Pinos,0
5311,VILL,2025-01-01T00:00:00,Plantago,0
5312,VILL,2025-01-01T00:00:00,Plátano de paseo,0
5313,VILL,2025-01-01T00:00:00,PNI (Polen no identificado),0
5314,VILL,2025-01-01T00:00:00,Populus,0
5315,VILL,2025-01-01T00:00:00,Quenopodiáceas/Amarantáceas,0
5316,VILL,2025-01-01T00:00:00,Quercus,0
5317,VILL,2025-01-01T00:00:00,Rumex (Acederas),0
5318,VILL,2025-01-01T00:00:00,Sauces,0
5319,VILL,2025-01-01T00:00:00,Urticaceae (Ortigas),4
5320,VILL,2025-01-02T00:00:00,Abedul,0
5321,VILL,2025-01-02T00:00:00,Aligustre,0
5322,VILL,2025-01-02T00:00:00,Aliso,3
5323,VILL,2025-01-02T00:00:00,Arce,0
5324,VILL,2025-01-02T00:00:00,Artemisia,0
5325,VILL,2025-01-02T00:00:00,Castaño,0
5326,VILL,2025-01-02T00:00:00,Compuestas,0
5327,VILL,2025-01-02T00:00:00,Corylus,0
5328,VILL,2025-01-02T00:00:00,Cupresáceas/Taxáceas,2026
5329,VILL,2025-01-02T00:00:00,Ericaceae,0
5330,VILL,2025-01-02T00:00:00,Eucalipto,1
5331,VILL,2025-01-02T00:00:00,Fresno,24
5332,VILL,2025-01-02T00:00:00,Gramíneas,3
5333,VILL,2025-01-02T00:00:00,Moreras,0
5334,VILL,2025-01-02T00:00:00,Olivo,0
5335,VILL,2025-01-02T00:00:00,Olmos,0
5336,VILL,2025-01-02T00:00:00,Otros,0
5337,VILL,2025-01-02T00:00:00,Pinos,1
5338,VILL,2025-01-02T00:00:00,Plantago,0
5339,VILL,2025-01-02T00:00:00,Plátano de paseo,0
5340,VILL,2025-01-02T00:00:00,PNI (Polen no identificado),3
5341,VILL,2025-01-02T00:00:00,Populus,3
5342,VILL,2025-01-02T00:00:00,Quenopodiáceas/Amarantáceas,0
5343,VILL,2025-01-02T00:00:00,Quercus,0
5344,VILL,2025-01-02T00:00:00,Rumex (Acederas),0
5345,VILL,2025-01-02T00:00:00,Sauces,0
5346,VILL,2025-01-02T00:00:00,Urticaceae (Ortigas),6
5347,VILL,2025-01-03T00:00:00,Abedul,0
5348,VILL,2025-01-03T00:00:00,Aligustre,0
5349,VILL,2025-01-03T00:00:00,Aliso,0
5350,VILL,2025-01-03T00:00:00,Arce,0
5351,VILL,2025-01-03T00:00:00,Artemisia,0
5352,VILL,2025-01-03T00:00:00,Castaño,0
5353,VILL,2025-01-03T00:00:00,Compuestas,0
5354,VILL,2025-01-03T00:00:00,Corylus,0
5355,VILL,2025-01-03T00:00:00,Cupresáceas/Taxáceas,200
5356,VILL,2025-01-03T00:00:00,Ericaceae,0
5357,VILL,2025-01-03T00:00:00,Eucalipto,0
5358,VILL,2025-01-03T00:00:00,Fresno,16
5359,VILL,2025-01-03T00:00:00,Gramíneas,1
5360,VILL,2025-01-03T00:00:00,Moreras,0
5361,VILL,2025-01-03T00:00:00,Olivo,0
5362,VILL,2025-01-03T00:00:00,Olmos,0
5363,VILL,2025-01-03T00:00:00,Otros,0
5364,VILL,2025-01-03T00:00:00,Pinos,1
5365,VILL,2025-01-03T00:00:00,Plantago,0
5366,VILL,2025-01-03T00:00:00,Plátano de paseo,0
5367,VILL,2025-01-03T00:00:00,PNI (Polen no identificado),1
5368,VILL,2025-01-03T00:00:00,Populus,0
5369,VILL,2025-01-03T00:00:00,Quenopodiáceas/Amarantáceas,0
5370,VILL,2025-01-03T00:00:00,Quercus,0
5371,VILL,2025-01-03T00:00:00,Rumex (Acederas),0
5372,VILL,2025-01-03T00:00:00,Sauces,0
5373,VILL,2025-01-03T00:00:00,Urticaceae (Ortigas),2
5374,VILL,2025-01-04T00:00:00,Abedul,0
5375,VILL,2025-01-04T00:00:00,Aligustre,0
5376,VILL,2025-01-04T00:00:00,Aliso,1
5377,VILL,2025-01-04T00:00:00,Arce,0
5378,VILL,2025-01-04T00:00:00,Artemisia,0
5379,VILL,2025-01-04T00:00:00,Castaño,0
5380,VILL,2025-01-04T00:00:00,Compuestas,0
5381,VILL,2025-01-04T00:00:00,Corylus,0
5382,VILL,2025-01-04T00:00:00,Cupresáceas/Taxáceas,11
5383,VILL,2025-01-04T00:00:00,Ericaceae,0
5384,VILL,2025-01-04T00:00:00,Eucalipto,0
5385,VILL,2025-01-04T00:00:00,Fresno,1
5386,VILL,2025-01-04T00:00:00,Gramíneas,0
5387,VILL,2025-01-04T00:00:00,Moreras,0
5388,VILL,2025-01-04T00:00:00,Olivo,0
5389,VILL,2025-01-04T00:00:00,Olmos,0
5390,VILL,2025-01-04T00:00:00,Otros,0
5391,VILL,2025-01-04T00:00:00,Pinos,0
5392,VILL,2025-01-04T00:00:00,Plantago,0
5393,VILL,2025-01-04T00:00:00,Plátano de paseo,0
5394,VILL,2025-01-04T00:00:00,PNI (Polen no identificado),0
5395,VILL,2025-01-04T00:00:00,Populus,0
5396,VILL,2025-01-04T00:00:00,Quenopodiáceas/Amarantáceas,0
5397,VILL,2025-01-04T00:00:00,Quercus,0
5398,VILL,2025-01-04T00:00:00,Rumex (Acederas),0
5399,VILL,2025-01-04T00:00:00,Sauces,0
5400,VILL,2025-01-04T00:00:00,Urticaceae (Ortigas),0
5401,VILL,2025-01-05T00:00:00,Abedul,0
5402,VILL,2025-01-05T00:00:00,Aligustre,0
5403,VILL,2025-01-05T00:00:00,Aliso,2
5404,VILL,2025-01-05T00:00:00,Arce,0
5405,VILL,2025-01-05T00:00:00,Artemisia,0
5406,VILL,2025-01-05T00:00:00,Castaño,0
5407,VILL,2025-01-05T00:00:00,Compuestas,0
5408,VILL,2025-01-05T00:00:00,Corylus,0
5409,VILL,2025-01-05T00:00:00,Cupresáceas/Taxáceas,5
5410,VILL,2025-01-05T00:00:00,Ericaceae,0
5411,VILL,2025-01-05T00:00:00,Eucalipto,0
5412,VILL,2025-01-05T00:00:00,Fresno,3
5413,VILL,2025-01-05T00:00:00,Gramíneas,0
5414,VILL,2025-01-05T00:00:00,Moreras,0
5415,VILL,2025-01-05T00:00:00,Olivo,0
5416,VILL,2025-01-05T00:00:00,Olmos,0
5417,VILL,2025-01-05T00:00:00,Otros,0
5418,VILL,2025-01-05T00:00:00,Pinos,0
5419,VILL,2025-01-05T00:00:00,Plantago,0
5420,VILL,2025-01-05T00:00:00,Plátano de paseo,0
5421,VILL,2025-01-05T00:00:00,PNI (Polen no identificado),1
5422,VILL,2025-01-05T00:00:00,Populus,0
5423,VILL,2025-01-05T00:00:00,Quenopodiáceas/Amarantáceas,0
5424,VILL,2025-01-05T00:00:00,Quercus,0
5425,VILL,2025-01-05T00:00:00,Rumex (Acederas),0
5426,VILL,2025-01-05T00:00:00,Sauces,0
5427,VILL,2025-01-05T00:00:00,Urticaceae (Ortigas),1
5428,VILL,2025-01-06T00:00:00,Abedul,0
5429,VILL,2025-01-06T00:00:00,Aligustre,0
5430,VILL,2025-01-06T00:00:00,Aliso,1
5431,VILL,2025-01-06T00:00:00,Arce,0
5432,VILL,2025-01-06T00:00:00,Artemisia,0
5433,VILL,2025-01-06T00:00:00,Castaño,0
5434,VILL,2025-01-06T00:00:00,Compuestas,0
5435,VILL,2025-01-06T00:00:00,Corylus,0
5436,VILL,2025-01-06T00:00:00,Cupresáceas/Taxáceas,12
5437,VILL,2025-01-06T00:00:00,Ericaceae,0
5438,VILL,2025-01-06T00:00:00,Eucalipto,0
5439,VILL,2025-01-06T00:00:00,Fresno,6
5440,VILL,2025-01-06T00:00:00,Gramíneas,1
5441,VILL,2025-01-06T00:00:00,Moreras,0
5442,VILL,2025-01-06T00:00:00,Olivo,0
5443,VILL,2025-01-06T00:00:00,Olmos,0
5444,VILL,2025-01-06T00:00:00,Otros,0
5445,VILL,2025-01-06T00:00:00,Pinos,0
5446,VILL,2025-01-06T00:00:00,Plantago,0
5447,VILL,2025-01-06T00:00:00,Plátano de paseo,0
5448,VILL,2025-01-06T00:00:00,PNI (Polen no identificado),1
5449,VILL,2025-01-06T00:00:00,Populus,0
5450,VILL,2025-01-06T00:00:00,Quenopodiáceas/Amarantáceas,0
5451,VILL,2025-01-06T00:00:00,Quercus,0
5452,VILL,2025-01-06T00:00:00,Rumex (Acederas),0
5453,VILL,2025-01-06T00:00:00,Sauces,0
5454,VILL,2025-01-06T00:00:00,Urticaceae (Ortigas),1
5455,VILL,2025-01-07T00:00:00,Abedul,0
5456,VILL,2025-01-07T00:00:00,Aligustre,0
5457,VILL,2025-01-07T00:00:00,Aliso,1
5458,VILL,2025-01-07T00:00:00,Arce,0
5459,VILL,2025-01-07T00:00:00,Artemisia,0
5460,VILL,2025-01-07T00:00:00,Castaño,0
5461,VILL,2025-01-07T00:00:00,Compuestas,0
5462,VILL,2025-01-07T00:00:00,Corylus,0
5463,VILL,2025-01-07T00:00:00,Cupresáceas/Taxáceas,13
5464,VILL,2025-01-07T00:00:00,Ericaceae,0
5465,VILL,2025-01-07T00:00:00,Eucalipto,0
5466,VILL,2025-01-07T00:00:00,Fresno,17
5467,VILL,2025-01-07T00:00:00,Gramíneas,0
5468,VILL,2025-01-07T00:00:00,Moreras,0
5469,VILL,2025-01-07T00:00:00,Olivo,0
5470,VILL,2025-01-07T00:00:00,Olmos,0
5471,VILL,2025-01-07T00:00:00,Otros,0
5472,VILL,2025-01-07T00:00:00,Pinos,0
5473,VILL,2025-01-07T00:00:00,Plantago,0
5474,VILL,2025-01-07T00:00:00,Plátano de paseo,0
5475,VILL,2025-01-07T00:00:00,PNI (Polen no identificado),0
5476,VILL,2025-01-07T00:00:00,Populus,0
5477,VILL,2025-01-07T00:00:00,Quenopodiáceas/Amarantáceas,0
5478,VILL,2025-01-07T00:00:00,Quercus,0
5479,VILL,2025-01-07T00:00:00,Rumex (Acederas),0
5480,VILL,2025-01-07T00:00:00,Sauces,0
5481,VILL,2025-01-07T00:00:00,Urticaceae (Ortigas),1
5482,VILL,2025-01-08T00:00:00,Abedul,0
5483,VILL,2025-01-08T00:00:00,Aligustre,0
5484,VILL,2025-01-08T00:00:00,Aliso,0
5485,VILL,2025-01-08T00:00:00,Arce,0
5486,VILL,2025-01-08T00:00:00,Artemisia,0
5487,VILL,2025-01-08T00:00:00,Castaño,0
5488,VILL,2025-01-08T00:00:00,Compuestas,0
5489,VILL,2025-01-08T00:00:00,Corylus,0
5490,VILL,2025-01-08T00:00:00,Cupresáceas/Taxáceas,23
5491,VILL,2025-01-08T00:00:00,Ericaceae,0
5492,VILL,2025-01-08T00:00:00,Eucalipto,0
5493,VILL,2025-01-08T00:00:00,Fresno,3
5494,VILL,2025-01-08T00:00:00,Gramíneas,0
5495,VILL,2025-01-08T00:00:00,Moreras,0
5496,VILL,2025-01-08T00:00:00,Olivo,0
5497,VILL,2025-01-08T00:00:00,Olmos,0
5498,VILL,2025-01-08T00:00:00,Otros,0
5499,VILL,2025-01-08T00:00:00,Pinos,0
5500,VILL,2025-01-08T00:00:00,Plantago,0
5501,VILL,2025-01-08T00:00:00,Plátano de paseo,0
5502,VILL,2025-01-08T00:00:00,PNI (Polen no identificado),1
5503,VILL,2025-01-08T00:00:00,Populus,0
5504,VILL,2025-01-08T00:00:00,Quenopodiáceas/Amarantáceas,0
5505,VILL,2025-01-08T00:00:00,Quercus,0
5506,VILL,2025-01-08T00:00:00,Rumex (Acederas),0
5507,VILL,2025-01-08T00:00:00,Sauces,0
5508,VILL,2025-01-08T00:00:00,Urticaceae (Ortigas),2
5509,VILL,2025-01-09T00:00:00,Abedul,0
5510,VILL,2025-01-09T00:00:00,Aligustre,0
5511,VILL,2025-01-09T00:00:00,Aliso,1
5512,VILL,2025-01-09T00:00:00,Arce,0
5513,VILL,2025-01-09T00:00:00,Artemisia,0
5514,VILL,2025-01-09T00:00:00,Castaño,0
5515,VILL,2025-01-09T00:00:00,Compuestas,0
5516,VILL,2025-01-09T00:00:00,Corylus,0
5517,VILL,2025-01-09T00:00:00,Cupresáceas/Taxáceas,671
5518,VILL,2025-01-09T00:00:00,Ericaceae,0
5519,VILL,2025-01-09T00:00:00,Eucalipto,0
5520,VILL,2025-01-09T00:00:00,Fresno,41
5521,VILL,2025-01-09T00:00:00,Gramíneas,1
5522,VILL,2025-01-09T00:00:00,Moreras,0
5523,VILL,2025-01-09T00:00:00,Olivo,0
5524,VILL,2025-01-09T00:00:00,Olmos,0
5525,VILL,2025-01-09T00:00:00,Otros,0
5526,VILL,2025-01-09T00:00:00,Pinos,1
5527,VILL,2025-01-09T00:00:00,Plantago,0
5528,VILL,2025-01-09T00:00:00,Plátano de paseo,0
5529,VILL,2025-01-09T00:00:00,PNI (Polen no identificado),1
5530,VILL,2025-01-09T00:00:00,Populus,0
5531,VILL,2025-01-09T00:00:00,Quenopodiáceas/Amarantáceas,0
5532,VILL,2025-01-09T00:00:00,Quercus,0
5533,VILL,2025-01-09T00:00:00,Rumex (Acederas),0
5534,VILL,2025-01-09T00:00:00,Sauces,0
5535,VILL,2025-01-09T00:00:00,Urticaceae (Ortigas),2
5536,VILL,2025-01-10T00:00:00,Abedul,0
5537,VILL,2025-01-10T00:00:00,Aligustre,0
5538,VILL,2025-01-10T00:00:00,Aliso,1
5539,VILL,2025-01-10T00:00:00,Arce,0
5540,VILL,2025-01-10T00:00:00,Artemisia,0
5541,VILL,2025-01-10T00:00:00,Castaño,0
5542,VILL,2025-01-10T00:00:00,Compuestas,0
5543,VILL,2025-01-10T00:00:00,Corylus,0
5544,VILL,2025-01-10T00:00:00,Cupresáceas/Taxáceas,2234
5545,VILL,2025-01-10T00:00:00,Ericaceae,0
5546,VILL,2025-01-10T00:00:00,Eucalipto,0
5547,VILL,2025-01-10T00:00:00,Fresno,53
5548,VILL,2025-01-10T00:00:00,Gramíneas,2
5549,VILL,2025-01-10T00:00:00,Moreras,0
5550,VILL,2025-01-10T00:00:00,Olivo,0
5551,VILL,2025-01-10T00:00:00,Olmos,0
5552,VILL,2025-01-10T00:00:00,Otros,0
5553,VILL,2025-01-10T00:00:00,Pinos,0
5554,VILL,2025-01-10T00:00:00,Plantago,0
5555,VILL,2025-01-10T00:00:00,Plátano de paseo,0
5556,VILL,2025-01-10T00:00:00,PNI (Polen no identificado),1
5557,VILL,2025-01-10T00:00:00,Populus,0
5558,VILL,2025-01-10T00:00:00,Quenopodiáceas/Amarantáceas,0
5559,VILL,2025-01-10T00:00:00,Quercus,0
5560,VILL,2025-01-10T00:00:00,Rumex (Acederas),0
5561,VILL,2025-01-10T00:00:00,Sauces,0
5562,VILL,2025-01-10T00:00:00,Urticaceae (Ortigas),1
5563,VILL,2025-01-11T00:00:00,Abedul,0
5564,VILL,2025-01-11T00:00:00,Aligustre,0
5565,VILL,2025-01-11T00:00:00,Aliso,2
5566,VILL,2025-01-11T00:00:00,Arce,0
5567,VILL,2025-01-11T00:00:00,Artemisia,0
5568,VILL,2025-01-11T00:00:00,Castaño,0
5569,VILL,2025-01-11T00:00:00,Compuestas,0
5570,VILL,2025-01-11T00:00:00,Corylus,0
5571,VILL,2025-01-11T00:00:00,Cupresáceas/Taxáceas,521
5572,VILL,2025-01-11T00:00:00,Ericaceae,0
5573,VILL,2025-01-11T00:00:00,Eucalipto,0
5574,VILL,2025-01-11T00:00:00,Fresno,68
5575,VILL,2025-01-11T00:00:00,Gramíneas,1
5576,VILL,2025-01-11T00:00:00,Moreras,0
5577,VILL,2025-01-11T00:00:00,Olivo,0
5578,VILL,2025-01-11T00:00:00,Olmos,0
5579,VILL,2025-01-11T00:00:00,Otros,0
5580,VILL,2025-01-11T00:00:00,Pinos,1
5581,VILL,2025-01-11T00:00:00,Plantago,0
5582,VILL,2025-01-11T00:00:00,Plátano de paseo,0
5583,VILL,2025-01-11T00:00:00,PNI (Polen no identificado),0
5584,VILL,2025-01-11T00:00:00,Populus,0
5585,VILL,2025-01-11T00:00:00,Quenopodiáceas/Amarantáceas,0
5586,VILL,2025-01-11T00:00:00,Quercus,0
5587,VILL,2025-01-11T00:00:00,Rumex (Acederas),0
5588,VILL,2025-01-11T00:00:00,Sauces,0
5589,VILL,2025-01-11T00:00:00,Urticaceae (Ortigas),4
5590,VILL,2025-01-12T00:00:00,Abedul,0
5591,VILL,2025-01-12T00:00:00,Aligustre,0
5592,VILL,2025-01-12T00:00:00,Aliso,2
5593,VILL,2025-01-12T00:00:00,Arce,0
5594,VILL,2025-01-12T00:00:00,Artemisia,0
5595,VILL,2025-01-12T00:00:00,Castaño,0
5596,VILL,2025-01-12T00:00:00,Compuestas,0
5597,VILL,2025-01-12T00:00:00,Corylus,0
5598,VILL,2025-01-12T00:00:00,Cupresáceas/Taxáceas,712
5599,VILL,2025-01-12T00:00:00,Ericaceae,0
5600,VILL,2025-01-12T00:00:00,Eucalipto,0
5601,VILL,2025-01-12T00:00:00,Fresno,145
5602,VILL,2025-01-12T00:00:00,Gramíneas,4
5603,VILL,2025-01-12T00:00:00,Moreras,0
5604,VILL,2025-01-12T00:00:00,Olivo,0
5605,VILL,2025-01-12T00:00:00,Olmos,0
5606,VILL,2025-01-12T00:00:00,Otros,0
5607,VILL,2025-01-12T00:00:00,Pinos,1
5608,VILL,2025-01-12T00:00:00,Plantago,0
5609,VILL,2025-01-12T00:00:00,Plátano de paseo,0
5610,VILL,2025-01-12T00:00:00,PNI (Polen no identificado),0
5611,VILL,2025-01-12T00:00:00,Populus,1
5612,VILL,2025-01-12T00:00:00,Quenopodiáceas/Amarantáceas,0
5613,VILL,2025-01-12T00:00:00,Quercus,1
5614,VILL,2025-01-12T00:00:00,Rumex (Acederas),0
5615,VILL,2025-01-12T00:00:00,Sauces,0
5616,VILL,2025-01-12T00:00:00,Urticaceae (Ortigas),3
5617,VILL,2025-01-13T00:00:00,Abedul,0
5618,VILL,2025-01-13T00:00:00,Aligustre,0
5619,VILL,2025-01-13T00:00:00,Aliso,1
5620,VILL,2025-01-13T00:00:00,Arce,0
5621,VILL,2025-01-13T00:00:00,Artemisia,0
5622,VILL,2025-01-13T00:00:00,Castaño,0
5623,VILL,2025-01-13T00:00:00,Compuestas,0
5624,VILL,2025-01-13T00:00:00,Corylus,0
5625,VILL,2025-01-13T00:00:00,Cupresáceas/Taxáceas,37
5626,VILL,2025-01-13T00:00:00,Ericaceae,0
5627,VILL,2025-01-13T00:00:00,Eucalipto,0
5628,VILL,2025-01-13T00:00:00,Fresno,72
5629,VILL,2025-01-13T00:00:00,Gramíneas,0
5630,VILL,2025-01-13T00:00:00,Moreras,0
5631,VILL,2025-01-13T00:00:00,Olivo,0
5632,VILL,2025-01-13T00:00:00,Olmos,0
5633,VILL,2025-01-13T00:00:00,Otros,0
5634,VILL,2025-01-13T00:00:00,Pinos,1
5635,VILL,2025-01-13T00:00:00,Plantago,0
5636,VILL,2025-01-13T00:00:00,Plátano de paseo,0
5637,VILL,2025-01-13T00:00:00,PNI (Polen no identificado),1
5638,VILL,2025-01-13T00:00:00,Populus,0
5639,VILL,2025-01-13T00:00:00,Quenopodiáceas/Amarantáceas,0
5640,VILL,2025-01-13T00:00:00,Quercus,0
5641,VILL,2025-01-13T00:00:00,Rumex (Acederas),0
5642,VILL,2025-01-13T00:00:00,Sauces,0
5643,VILL,2025-01-13T00:00:00,Urticaceae (Ortigas),2
5644,VILL,2025-01-14T00:00:00,Abedul,0
5645,VILL,2025-01-14T00:00:00,Aligustre,0
5646,VILL,2025-01-14T00:00:00,Aliso,0
5647,VILL,2025-01-14T00:00:00,Arce,0
5648,VILL,2025-01-14T00:00:00,Artemisia,0
5649,VILL,2025-01-14T00:00:00,Castaño,0
5650,VILL,2025-01-14T00:00:00,Compuestas,0
5651,VILL,2025-01-14T00:00:00,Corylus,0
5652,VILL,2025-01-14T00:00:00,Cupresáceas/Taxáceas,28
5653,VILL,2025-01-14T00:00:00,Ericaceae,0
5654,VILL,2025-01-14T00:00:00,Eucalipto,0
5655,VILL,2025-01-14T00:00:00,Fresno,61
5656,VILL,2025-01-14T00:00:00,Gramíneas,0
5657,VILL,2025-01-14T00:00:00,Moreras,0
5658,VILL,2025-01-14T00:00:00,Olivo,0
5659,VILL,2025-01-14T00:00:00,Olmos,0
5660,VILL,2025-01-14T00:00:00,Otros,0
5661,VILL,2025-01-14T00:00:00,Pinos,0
5662,VILL,2025-01-14T00:00:00,Plantago,0
